"Yr","Mo","Day","Date","Hr","WindSpeed","Temperature"
2018,12,11,"2018_12_11",6,"1.5","2.5"
2018,12,11,"2018_12_11",7,"3","2.5"
2018,12,11,"2018_12_11",8,"3","2.7"
2018,12,11,"2018_12_11",9,"2","3"
2018,12,12,"2018_12_12",0,"2","3.7"
2018,12,12,"2018_12_12",1,"2","3.7"
2018,12,12,"2018_12_12",10,"5.1","2.1"
2018,12,12,"2018_12_12",11,"5.6","2.2"
2018,12,12,"2018_12_12",12,"4.1","1.8"
2018,12,12,"2018_12_12",13,"4.1","2"
2018,12,12,"2018_12_12",14,"4.1","2.7"
2018,12,12,"2018_12_12",15,"5.1","2.3"
2018,12,12,"2018_12_12",16,"6.6","2.1"
2018,12,12,"2018_12_12",17,"5.6","2.2"
2018,12,12,"2018_12_12",18,"5.1","2.1"
2018,12,12,"2018_12_12",19,"6.1","2.3"
2018,12,12,"2018_12_12",2,"7.2","2.9"
2018,12,12,"2018_12_12",20,"5.1","2.2"
2018,12,12,"2018_12_12",21,"4.1","2"
2018,12,12,"2018_12_12",22,"4.6","1.8"
2018,12,12,"2018_12_12",23,"4.6","1.5"
2018,12,12,"2018_12_12",3,"4.6","2.5"
2018,12,12,"2018_12_12",4,"5.1","2.1"
2018,12,12,"2018_12_12",5,"4.6","1.9"
2018,12,12,"2018_12_12",6,"6.6","1.6"
2018,12,12,"2018_12_12",7,"5.1","1.5"
2018,12,12,"2018_12_12",8,"5.6","1.6"
2018,12,12,"2018_12_12",9,"3.6","2"
2018,12,13,"2018_12_13",0,"5.6","1"
2018,12,13,"2018_12_13",1,"4.1","1"
2018,12,13,"2018_12_13",10,"3.6","0.8"
2018,12,13,"2018_12_13",11,"3.6","1.1"
2018,12,13,"2018_12_13",12,"3","1.5"
2018,12,13,"2018_12_13",13,"3.6","1.5"
2018,12,13,"2018_12_13",14,"3.6","2"
2018,12,13,"2018_12_13",15,"3","2.3"
2018,12,13,"2018_12_13",16,"3","2.4"
2018,12,13,"2018_12_13",17,"3","2.2"
2018,12,13,"2018_12_13",18,"3.6","2.9"
2018,12,13,"2018_12_13",19,"4.1","2.5"
2018,12,13,"2018_12_13",2,"3","1"
2018,12,13,"2018_12_13",20,"3","2.9"
2018,12,13,"2018_12_13",21,"3.6","2.7"
2018,12,13,"2018_12_13",22,"4.1","2.5"
2018,12,13,"2018_12_13",23,"2.5","1.9"
2018,12,13,"2018_12_13",3,"3","1.1"
2018,12,13,"2018_12_13",4,"4.6","0.9"
2018,12,13,"2018_12_13",5,"5.1","0.4"
2018,12,13,"2018_12_13",6,"5.1","0.3"
2018,12,13,"2018_12_13",7,"5.1","0.4"
2018,12,13,"2018_12_13",8,"5.1","0.1"
2018,12,13,"2018_12_13",9,"4.6","0.3"
2018,12,14,"2018_12_14",0,"4.1","1.7"
2018,12,14,"2018_12_14",1,"1.5","1.6"
2018,12,14,"2018_12_14",10,"2","2.3"
2018,12,14,"2018_12_14",11,"2","2.8"
2018,12,14,"2018_12_14",12,"6.1","3.4"
2018,12,14,"2018_12_14",13,"5.1","3.5"
2018,12,14,"2018_12_14",14,"2.5","3.7"
2018,12,14,"2018_12_14",15,"2","3.8"
2018,12,14,"2018_12_14",16,"2.5","4"
2018,12,14,"2018_12_14",17,"2.5","4"
2018,12,14,"2018_12_14",18,"2","4.1"
2018,12,14,"2018_12_14",19,"2","4.1"
2018,12,14,"2018_12_14",2,"1.5","1.8"
2018,12,14,"2018_12_14",20,"1.5","4"
2018,12,14,"2018_12_14",21,"2","4.1"
2018,12,14,"2018_12_14",22,"2.5","4.1"
2018,12,14,"2018_12_14",23,"3","3.9"
2018,12,14,"2018_12_14",3,"1","2"
2018,12,14,"2018_12_14",4,"2.5","2.2"
2018,12,14,"2018_12_14",5,"2","2.4"
2018,12,14,"2018_12_14",6,"2.5","2.1"
2018,12,14,"2018_12_14",7,"2.5","1.7"
2018,12,14,"2018_12_14",8,"2","1.6"
2018,12,14,"2018_12_14",9,"3","1.9"
2018,12,15,"2018_12_15",0,"1","3.9"
2018,12,15,"2018_12_15",1,"1","3.9"
2018,12,15,"2018_12_15",10,"6.6","4"
2018,12,15,"2018_12_15",11,"5.6","4.1"
2018,12,15,"2018_12_15",12,"5.6","4.1"
2018,12,15,"2018_12_15",13,"5.1","4.5"
2018,12,15,"2018_12_15",14,"4.6","4.4"
2018,12,15,"2018_12_15",15,"4.1","4.2"
2018,12,15,"2018_12_15",16,"4.1","4.2"
2018,12,15,"2018_12_15",17,"3.6","4.1"
2018,12,15,"2018_12_15",18,"3.6","4.2"
2018,12,15,"2018_12_15",19,"4.1","4.1"
2018,12,15,"2018_12_15",2,"3","4.2"
2018,12,15,"2018_12_15",20,"4.1","4.3"
2018,12,15,"2018_12_15",21,"5.1","4.3"
2018,12,15,"2018_12_15",22,"5.6","4.1"
2018,12,15,"2018_12_15",23,"3","3.8"
2018,12,15,"2018_12_15",3,"2","3.9"
2018,12,15,"2018_12_15",4,"2","3.8"
2018,12,15,"2018_12_15",5,"2","3.8"
2018,12,15,"2018_12_15",6,"3.6","4"
2018,12,15,"2018_12_15",7,"2","4"
2018,12,15,"2018_12_15",8,"4.6","3.8"
2018,12,15,"2018_12_15",9,"4.1","3.7"
2018,12,16,"2018_12_16",0,"5.2","4.3"
2018,12,16,"2018_12_16",1,"4.6","4.1"
2018,12,16,"2018_12_16",10,"5","5"
2018,12,16,"2018_12_16",11,"5","5"
2018,12,16,"2018_12_16",12,"3.9","4.5"
2018,12,16,"2018_12_16",13,"3.7","4.3"
2018,12,16,"2018_12_16",14,"4.4","4.6"
2018,12,16,"2018_12_16",15,"4.6","4.9"
2018,12,16,"2018_12_16",16,"6.2","5"
2018,12,16,"2018_12_16",17,"3.9","5.3"
2018,12,16,"2018_12_16",18,"3.8","4.7"
2018,12,16,"2018_12_16",19,"3.4","4.4"
2018,12,16,"2018_12_16",2,"5.6","4.4"
2018,12,16,"2018_12_16",20,"3.3","4.4"
2018,12,16,"2018_12_16",21,"2.9","4.3"
2018,12,16,"2018_12_16",22,"3.6","4.2"
2018,12,16,"2018_12_16",23,"3.3","4.2"
2018,12,16,"2018_12_16",3,"5","4.5"
2018,12,16,"2018_12_16",4,"5.6","4.2"
2018,12,16,"2018_12_16",5,"2.7","4"
2018,12,16,"2018_12_16",6,"3.2","4.2"
2018,12,16,"2018_12_16",7,"3.2","4.1"
2018,12,16,"2018_12_16",8,"3.1","4.2"
2018,12,16,"2018_12_16",9,"4.1","4.2"
2018,12,17,"2018_12_17",0,"2.7","4.4"
2018,12,17,"2018_12_17",10,"7.7","2.2"
2018,12,17,"2018_12_17",11,"6.1","2.9"
2018,12,17,"2018_12_17",12,"2.5","3.4"
2018,12,17,"2018_12_17",13,"3","3.2"
2018,12,17,"2018_12_17",14,"6.1","3.8"
2018,12,17,"2018_12_17",15,"3","3.7"
2018,12,17,"2018_12_17",16,"4.6","4"
2018,12,17,"2018_12_17",17,"3","3.9"
2018,12,17,"2018_12_17",18,"3","4.5"
2018,12,17,"2018_12_17",19,"4.1","3.9"
2018,12,17,"2018_12_17",20,"3.6","3.5"
2018,12,17,"2018_12_17",21,"2","3.4"
2018,12,17,"2018_12_17",22,"3.6","3.3"
2018,12,17,"2018_12_17",23,"3","2.7"
2018,12,18,"2018_12_18",0,"3","3.2"
2018,12,18,"2018_12_18",1,"3","3.7"
2018,12,18,"2018_12_18",10,"3.6","3"
2018,12,18,"2018_12_18",11,"10.8","2.7"
2018,12,18,"2018_12_18",12,"9.7","2.7"
2018,12,18,"2018_12_18",13,"10.8","2"
2018,12,18,"2018_12_18",14,"8.7","2.2"
2018,12,18,"2018_12_18",15,"8.7","2.9"
2018,12,18,"2018_12_18",16,"7.7","3.6"
2018,12,18,"2018_12_18",17,"6.6","3.7"
2018,12,18,"2018_12_18",18,"6.1","3.5"
2018,12,18,"2018_12_18",19,"5.1","2.4"
2018,12,18,"2018_12_18",2,"4.1","3.4"
2018,12,18,"2018_12_18",20,"5.6","3"
2018,12,18,"2018_12_18",21,"7.2","3"
2018,12,18,"2018_12_18",22,"7.7","2.5"
2018,12,18,"2018_12_18",23,"7.7","2.5"
2018,12,18,"2018_12_18",3,"3.6","3.5"
2018,12,18,"2018_12_18",4,"2.5","3.3"
2018,12,18,"2018_12_18",5,"3","3.2"
2018,12,18,"2018_12_18",6,"3.6","3"
2018,12,18,"2018_12_18",7,"4.1","2.9"
2018,12,18,"2018_12_18",8,"3","2.9"
2018,12,18,"2018_12_18",9,"2.5","2.5"
2018,12,19,"2018_12_19",0,"6.1","2"
2018,12,19,"2018_12_19",1,"4.6","1.5"
2018,12,19,"2018_12_19",10,"3","1.4"
2018,12,19,"2018_12_19",11,"4.1","2.8"
2018,12,19,"2018_12_19",12,"5.1","2.9"
2018,12,19,"2018_12_19",13,"6.1","3.1"
2018,12,19,"2018_12_19",14,"5.6","3.4"
2018,12,19,"2018_12_19",15,"6.1","2.8"
2018,12,19,"2018_12_19",16,"7.2","3.2"
2018,12,19,"2018_12_19",17,"7.2","3.3"
2018,12,19,"2018_12_19",18,"6.6","2.4"
2018,12,19,"2018_12_19",19,"6.1","3.2"
2018,12,19,"2018_12_19",2,"6.6","1.8"
2018,12,19,"2018_12_19",20,"8.2","2.1"
2018,12,19,"2018_12_19",21,"8.2","2.2"
2018,12,19,"2018_12_19",22,"8.2","2.1"
2018,12,19,"2018_12_19",23,"7.2","1.9"
2018,12,19,"2018_12_19",3,"3","1.8"
2018,12,19,"2018_12_19",4,"1.5","1.5"
2018,12,19,"2018_12_19",5,"1.5","1.9"
2018,12,19,"2018_12_19",6,"3.6","1.8"
2018,12,19,"2018_12_19",7,"5.6","1.2"
2018,12,19,"2018_12_19",8,"4.6","1.9"
2018,12,19,"2018_12_19",9,"4.6","2.1"
2018,12,2,"2018_12_02",0,"5.6","4.1"
2018,12,2,"2018_12_02",1,"6.6","3.9"
2018,12,2,"2018_12_02",10,"6.1","1.4"
2018,12,2,"2018_12_02",11,"5.6","1.9"
2018,12,2,"2018_12_02",12,"2","2.1"
2018,12,2,"2018_12_02",13,"4.1","3"
2018,12,2,"2018_12_02",14,"5.6","3.4"
2018,12,2,"2018_12_02",15,"4.6","3.7"
2018,12,2,"2018_12_02",16,"6.6","3.8"
2018,12,2,"2018_12_02",17,"5.1","3.9"
2018,12,2,"2018_12_02",18,"4.6","4"
2018,12,2,"2018_12_02",19,"2.5","3.4"
2018,12,2,"2018_12_02",2,"8.2","3.6"
2018,12,2,"2018_12_02",20,"1.5","3.1"
2018,12,2,"2018_12_02",21,"2","2.6"
2018,12,2,"2018_12_02",22,"1","2.3"
2018,12,2,"2018_12_02",23,"2","2.4"
2018,12,2,"2018_12_02",3,"1.5","3.1"
2018,12,2,"2018_12_02",4,"6.6","2.3"
2018,12,2,"2018_12_02",5,"9.7","1.5"
2018,12,2,"2018_12_02",6,"10.2","1.4"
2018,12,2,"2018_12_02",7,"9.7","1.5"
2018,12,2,"2018_12_02",8,"6.6","1.6"
2018,12,2,"2018_12_02",9,"8.2","1.7"
2018,12,20,"2018_12_20",0,"7.7","1.7"
2018,12,20,"2018_12_20",1,"7.2","1.7"
2018,12,20,"2018_12_20",10,"5.6","1.4"
2018,12,20,"2018_12_20",11,"6.1","1.8"
2018,12,20,"2018_12_20",12,"4.1","0.7"
2018,12,20,"2018_12_20",13,"5.6","2.2"
2018,12,20,"2018_12_20",14,"7.2","2.4"
2018,12,20,"2018_12_20",15,"6.1","2.5"
2018,12,20,"2018_12_20",16,"6.6","2.7"
2018,12,20,"2018_12_20",17,"7.2","3"
2018,12,20,"2018_12_20",18,"7.2","2.8"
2018,12,20,"2018_12_20",19,"7.2","2.9"
2018,12,20,"2018_12_20",2,"6.6","1.2"
2018,12,20,"2018_12_20",20,"7.7","1.6"
2018,12,20,"2018_12_20",21,"7.7","2.2"
2018,12,20,"2018_12_20",22,"8.2","2.2"
2018,12,20,"2018_12_20",23,"7.2","2"
2018,12,20,"2018_12_20",3,"6.6","1.6"
2018,12,20,"2018_12_20",4,"6.6","1.6"
2018,12,20,"2018_12_20",5,"6.6","0"
2018,12,20,"2018_12_20",6,"6.6","0.3"
2018,12,20,"2018_12_20",7,"4.1","-0.2"
2018,12,20,"2018_12_20",8,"5.6","0.6"
2018,12,20,"2018_12_20",9,"3.6","1.3"
2018,12,21,"2018_12_21",0,"7.2","1.9"
2018,12,21,"2018_12_21",1,"7.2","1.7"
2018,12,21,"2018_12_21",10,"7.2","2.6"
2018,12,21,"2018_12_21",11,"7.2","2.5"
2018,12,21,"2018_12_21",12,"6.6","2.8"
2018,12,21,"2018_12_21",13,"5.6","3.1"
2018,12,21,"2018_12_21",14,"6.6","3.1"
2018,12,21,"2018_12_21",15,"5.6","2.9"
2018,12,21,"2018_12_21",16,"6.1","1.6"
2018,12,21,"2018_12_21",17,"4.6","1.9"
2018,12,21,"2018_12_21",18,"4.6","2.1"
2018,12,21,"2018_12_21",19,"3.6","2.3"
2018,12,21,"2018_12_21",2,"7.2","1.8"
2018,12,21,"2018_12_21",20,"1","2.4"
2018,12,21,"2018_12_21",21,"1","2.6"
2018,12,21,"2018_12_21",22,"1.5","3.2"
2018,12,21,"2018_12_21",23,"4.6","3.2"
2018,12,21,"2018_12_21",3,"9.7","1.5"
2018,12,21,"2018_12_21",4,"8.2","1.7"
2018,12,21,"2018_12_21",5,"8.7","1.4"
2018,12,21,"2018_12_21",6,"9.7","1.5"
2018,12,21,"2018_12_21",7,"8.2","1.4"
2018,12,21,"2018_12_21",8,"7.2","1.9"
2018,12,21,"2018_12_21",9,"7.7","2.2"
2018,12,22,"2018_12_22",0,"5.1","3.1"
2018,12,22,"2018_12_22",1,"5.1","3.1"
2018,12,22,"2018_12_22",10,"7.7","2.8"
2018,12,22,"2018_12_22",11,"7.2","2"
2018,12,22,"2018_12_22",12,"5.6","2.4"
2018,12,22,"2018_12_22",13,"7.7","3.3"
2018,12,22,"2018_12_22",14,"6.6","3.7"
2018,12,22,"2018_12_22",15,"5.6","4.1"
2018,12,22,"2018_12_22",16,"6.6","4.2"
2018,12,22,"2018_12_22",17,"7.2","4.2"
2018,12,22,"2018_12_22",18,"6.6","3.9"
2018,12,22,"2018_12_22",19,"7.2","3.4"
2018,12,22,"2018_12_22",2,"4.6","3.1"
2018,12,22,"2018_12_22",20,"7.2","3.5"
2018,12,22,"2018_12_22",21,"7.2","3.2"
2018,12,22,"2018_12_22",22,"5.6","3.2"
2018,12,22,"2018_12_22",23,"4.6","3.1"
2018,12,22,"2018_12_22",3,"2.5","3.2"
2018,12,22,"2018_12_22",4,"1","3"
2018,12,22,"2018_12_22",5,"1.5","3.1"
2018,12,22,"2018_12_22",6,"2.5","3.3"
2018,12,22,"2018_12_22",7,"5.1","3"
2018,12,22,"2018_12_22",8,"5.6","2.9"
2018,12,22,"2018_12_22",9,"7.2","2.9"
2018,12,23,"2018_12_23",0,"5.6","3.1"
2018,12,23,"2018_12_23",1,"6.6","3"
2018,12,23,"2018_12_23",10,"2","2.6"
2018,12,23,"2018_12_23",11,"0.5","3.9"
2018,12,23,"2018_12_23",12,"2.5","4.7"
2018,12,23,"2018_12_23",13,"3","4"
2018,12,23,"2018_12_23",14,"2.5","4.1"
2018,12,23,"2018_12_23",15,"3","3.7"
2018,12,23,"2018_12_23",16,"2.5","3.8"
2018,12,23,"2018_12_23",17,"3.6","4.4"
2018,12,23,"2018_12_23",18,"2","4.4"
2018,12,23,"2018_12_23",19,"7.2","3.5"
2018,12,23,"2018_12_23",2,"5.6","2.8"
2018,12,23,"2018_12_23",20,"8.2","3.5"
2018,12,23,"2018_12_23",21,"7.7","3.4"
2018,12,23,"2018_12_23",22,"5.1","3.3"
2018,12,23,"2018_12_23",23,"6.1","3.2"
2018,12,23,"2018_12_23",3,"6.1","2.8"
2018,12,23,"2018_12_23",4,"6.1","2.8"
2018,12,23,"2018_12_23",5,"5.6","2.8"
2018,12,23,"2018_12_23",6,"6.6","2.6"
2018,12,23,"2018_12_23",7,"5.6","2.3"
2018,12,23,"2018_12_23",8,"5.1","2.1"
2018,12,23,"2018_12_23",9,"3.6","2.2"
2018,12,24,"2018_12_24",0,"8.7","3.5"
2018,12,24,"2018_12_24",1,"8.2","3.4"
2018,12,24,"2018_12_24",10,"4.6","3.4"
2018,12,24,"2018_12_24",11,"5.1","3.5"
2018,12,24,"2018_12_24",12,"5.1","3.2"
2018,12,24,"2018_12_24",13,"4.6","3.6"
2018,12,24,"2018_12_24",14,"2.5","3.7"
2018,12,24,"2018_12_24",15,"2","4.4"
2018,12,24,"2018_12_24",16,"4.1","5.9"
2018,12,24,"2018_12_24",17,"2","6.5"
2018,12,24,"2018_12_24",18,"1.5","5.4"
2018,12,24,"2018_12_24",19,"5.6","5.4"
2018,12,24,"2018_12_24",2,"7.2","3.5"
2018,12,24,"2018_12_24",20,"3","5.3"
2018,12,24,"2018_12_24",21,"4.1","4.5"
2018,12,24,"2018_12_24",22,"4.1","4.2"
2018,12,24,"2018_12_24",23,"4.1","4"
2018,12,24,"2018_12_24",3,"8.7","3.4"
2018,12,24,"2018_12_24",4,"9.7","3.4"
2018,12,24,"2018_12_24",5,"10.2","3.5"
2018,12,24,"2018_12_24",6,"10.2","3.5"
2018,12,24,"2018_12_24",7,"8.7","3.5"
2018,12,24,"2018_12_24",8,"6.1","3.5"
2018,12,24,"2018_12_24",9,"4.1","3.4"
2018,12,25,"2018_12_25",0,"8.7","4.1"
2018,12,25,"2018_12_25",1,"3","4.3"
2018,12,25,"2018_12_25",10,"2.5","1.4"
2018,12,25,"2018_12_25",11,"1","2.7"
2018,12,25,"2018_12_25",12,"3","3.2"
2018,12,25,"2018_12_25",13,"3","4"
2018,12,25,"2018_12_25",14,"2","3.6"
2018,12,25,"2018_12_25",15,"2","4"
2018,12,25,"2018_12_25",16,"2.5","4.9"
2018,12,25,"2018_12_25",17,"2","4.6"
2018,12,25,"2018_12_25",18,"1.5","4.9"
2018,12,25,"2018_12_25",19,"1.5","4.2"
2018,12,25,"2018_12_25",2,"2","4.1"
2018,12,25,"2018_12_25",20,"2","4.4"
2018,12,25,"2018_12_25",21,"1.5","3.8"
2018,12,25,"2018_12_25",22,"4.1","3.7"
2018,12,25,"2018_12_25",23,"4.1","3.5"
2018,12,25,"2018_12_25",3,"1.5","4.4"
2018,12,25,"2018_12_25",4,"3","3.9"
2018,12,25,"2018_12_25",5,"4.1","3.3"
2018,12,25,"2018_12_25",6,"5.1","1.8"
2018,12,25,"2018_12_25",7,"3","1.3"
2018,12,25,"2018_12_25",8,"4.6","1.3"
2018,12,25,"2018_12_25",9,"3","1.1"
2018,12,26,"2018_12_26",0,"2.5","3.4"
2018,12,26,"2018_12_26",1,"3","3.7"
2018,12,26,"2018_12_26",10,"7.2","2.7"
2018,12,26,"2018_12_26",11,"9.7","1.8"
2018,12,26,"2018_12_26",12,"8.7","2.1"
2018,12,26,"2018_12_26",13,"8.2","2.9"
2018,12,26,"2018_12_26",14,"9.7","3"
2018,12,26,"2018_12_26",15,"10.2","3.3"
2018,12,26,"2018_12_26",16,"8.7","3.3"
2018,12,26,"2018_12_26",17,"10.8","3.4"
2018,12,26,"2018_12_26",18,"9.2","3.8"
2018,12,26,"2018_12_26",19,"9.2","3.1"
2018,12,26,"2018_12_26",2,"1","3.7"
2018,12,26,"2018_12_26",20,"10.2","3.2"
2018,12,26,"2018_12_26",21,"10.2","2.1"
2018,12,26,"2018_12_26",22,"9.7","2"
2018,12,26,"2018_12_26",23,"10.8","2.7"
2018,12,26,"2018_12_26",3,"1.5","3.4"
2018,12,26,"2018_12_26",4,"1","3.2"
2018,12,26,"2018_12_26",5,"0.5","3.2"
2018,12,26,"2018_12_26",6,"0.5","2.9"
2018,12,26,"2018_12_26",7,"1.5","2.5"
2018,12,26,"2018_12_26",8,"1","2.4"
2018,12,26,"2018_12_26",9,"4.6","3.2"
2018,12,27,"2018_12_27",0,"10.2","2.7"
2018,12,27,"2018_12_27",1,"10.8","2.7"
2018,12,27,"2018_12_27",10,"9.2","2.9"
2018,12,27,"2018_12_27",11,"6.1","2.9"
2018,12,27,"2018_12_27",12,"7.7","3.2"
2018,12,27,"2018_12_27",13,"6.1","3.5"
2018,12,27,"2018_12_27",14,"6.6","3.4"
2018,12,27,"2018_12_27",15,"5.6","3.4"
2018,12,27,"2018_12_27",16,"4.6","3.8"
2018,12,27,"2018_12_27",17,"5.6","3.5"
2018,12,27,"2018_12_27",18,"6.1","3.9"
2018,12,27,"2018_12_27",19,"5.1","4.2"
2018,12,27,"2018_12_27",2,"9.7","2.6"
2018,12,27,"2018_12_27",20,"5.6","4.1"
2018,12,27,"2018_12_27",21,"2","3.8"
2018,12,27,"2018_12_27",22,"2.5","3.1"
2018,12,27,"2018_12_27",23,"2.5","2.8"
2018,12,27,"2018_12_27",3,"5.1","2.2"
2018,12,27,"2018_12_27",4,"6.6","3"
2018,12,27,"2018_12_27",5,"6.1","3.4"
2018,12,27,"2018_12_27",6,"8.7","3.6"
2018,12,27,"2018_12_27",7,"10.8","3.4"
2018,12,27,"2018_12_27",8,"10.2","3.1"
2018,12,27,"2018_12_27",9,"10.8","2.9"
2018,12,28,"2018_12_28",0,"2","3.2"
2018,12,28,"2018_12_28",1,"1.5","3.3"
2018,12,28,"2018_12_28",10,"1.5","3.8"
2018,12,28,"2018_12_28",11,"2","3.7"
2018,12,28,"2018_12_28",12,"1","3.9"
2018,12,28,"2018_12_28",13,"2","4.7"
2018,12,28,"2018_12_28",14,"3.6","4.6"
2018,12,28,"2018_12_28",15,"3.6","4.6"
2018,12,28,"2018_12_28",16,"4.1","4.8"
2018,12,28,"2018_12_28",17,"3.6","4.6"
2018,12,28,"2018_12_28",18,"4.1","4.6"
2018,12,28,"2018_12_28",19,"1.5","3.8"
2018,12,28,"2018_12_28",2,"1","3.4"
2018,12,28,"2018_12_28",20,"2","3.9"
2018,12,28,"2018_12_28",21,"2","3.5"
2018,12,28,"2018_12_28",22,"2","3.4"
2018,12,28,"2018_12_28",23,"1.5","3"
2018,12,28,"2018_12_28",3,"1","3.6"
2018,12,28,"2018_12_28",4,"2","3.4"
2018,12,28,"2018_12_28",5,"1.5","3.7"
2018,12,28,"2018_12_28",6,"1.5","4.2"
2018,12,28,"2018_12_28",7,"2.5","3.5"
2018,12,28,"2018_12_28",8,"1.5","3.8"
2018,12,28,"2018_12_28",9,"1","3.8"
2018,12,29,"2018_12_29",0,"2","2.9"
2018,12,29,"2018_12_29",1,"1","2.8"
2018,12,29,"2018_12_29",10,"1.5","2.4"
2018,12,29,"2018_12_29",11,"0.5","3.1"
2018,12,29,"2018_12_29",12,"2","4"
2018,12,29,"2018_12_29",13,"6.1","3.3"
2018,12,29,"2018_12_29",14,"4.6","3.4"
2018,12,29,"2018_12_29",15,"2.5","3.6"
2018,12,29,"2018_12_29",16,"2","4.3"
2018,12,29,"2018_12_29",17,"1","4.1"
2018,12,29,"2018_12_29",18,"1","4.7"
2018,12,29,"2018_12_29",19,"2","4.5"
2018,12,29,"2018_12_29",2,"1","2.8"
2018,12,29,"2018_12_29",20,"5.1","4.2"
2018,12,29,"2018_12_29",21,"6.6","4.2"
2018,12,29,"2018_12_29",22,"5.1","4.2"
2018,12,29,"2018_12_29",23,"5.6","3.8"
2018,12,29,"2018_12_29",3,"2","2.5"
2018,12,29,"2018_12_29",4,"1","2.2"
2018,12,29,"2018_12_29",5,"1","2.3"
2018,12,29,"2018_12_29",6,"3","2.4"
2018,12,29,"2018_12_29",7,"1.5","2.3"
2018,12,29,"2018_12_29",8,"1","2.5"
2018,12,29,"2018_12_29",9,"3","2.2"
2018,12,3,"2018_12_03",0,"1","2.7"
2018,12,3,"2018_12_03",1,"1.5","3"
2018,12,3,"2018_12_03",10,"5.1","3.9"
2018,12,3,"2018_12_03",11,"3","3.9"
2018,12,3,"2018_12_03",12,"2.5","3.5"
2018,12,3,"2018_12_03",13,"2","3.5"
2018,12,3,"2018_12_03",14,"2","3.4"
2018,12,3,"2018_12_03",15,"2.5","3.4"
2018,12,3,"2018_12_03",16,"2","3"
2018,12,3,"2018_12_03",17,"3","3.4"
2018,12,3,"2018_12_03",18,"2.5","3.4"
2018,12,3,"2018_12_03",19,"2","3.5"
2018,12,3,"2018_12_03",2,"1","2.6"
2018,12,3,"2018_12_03",20,"2","3.4"
2018,12,3,"2018_12_03",21,"2","3.6"
2018,12,3,"2018_12_03",22,"2.5","3.7"
2018,12,3,"2018_12_03",23,"2.5","3.2"
2018,12,3,"2018_12_03",3,"1","2.6"
2018,12,3,"2018_12_03",4,"1","2.9"
2018,12,3,"2018_12_03",5,"1.5","3.3"
2018,12,3,"2018_12_03",6,"1","2.9"
2018,12,3,"2018_12_03",7,"2","2.5"
2018,12,3,"2018_12_03",8,"1","3.5"
2018,12,3,"2018_12_03",9,"3.6","4.3"
2018,12,30,"2018_12_30",0,"1.5","3.3"
2018,12,30,"2018_12_30",1,"0.5","3.4"
2018,12,30,"2018_12_30",10,"7.7","3.9"
2018,12,30,"2018_12_30",11,"9.2","3.5"
2018,12,30,"2018_12_30",12,"6.6","3.4"
2018,12,30,"2018_12_30",13,"8.2","4.1"
2018,12,30,"2018_12_30",14,"6.6","4.6"
2018,12,30,"2018_12_30",15,"5.1","4"
2018,12,30,"2018_12_30",16,"5.6","5.2"
2018,12,30,"2018_12_30",17,"4.6","6.1"
2018,12,30,"2018_12_30",18,"3.6","5.7"
2018,12,30,"2018_12_30",19,"3","5.8"
2018,12,30,"2018_12_30",2,"0","3.7"
2018,12,30,"2018_12_30",20,"3","5.7"
2018,12,30,"2018_12_30",21,"3.6","5.6"
2018,12,30,"2018_12_30",22,"3","5.2"
2018,12,30,"2018_12_30",23,"4.1","5.2"
2018,12,30,"2018_12_30",3,"1","3.6"
2018,12,30,"2018_12_30",4,"0","4.1"
2018,12,30,"2018_12_30",5,"1.5","3.7"
2018,12,30,"2018_12_30",6,"4.6","4.1"
2018,12,30,"2018_12_30",7,"4.6","4.1"
2018,12,30,"2018_12_30",8,"4.6","4.6"
2018,12,30,"2018_12_30",9,"4.1","4.7"
2018,12,31,"2018_12_31",0,"3","5.3"
2018,12,31,"2018_12_31",1,"3","5.2"
2018,12,31,"2018_12_31",10,"5.6","6.1"
2018,12,31,"2018_12_31",11,"5.1","6.4"
2018,12,31,"2018_12_31",12,"5.1","7"
2018,12,31,"2018_12_31",13,"2","7.8"
2018,12,31,"2018_12_31",14,"2","5.4"
2018,12,31,"2018_12_31",15,"4.1","4.2"
2018,12,31,"2018_12_31",16,"4.1","4"
2018,12,31,"2018_12_31",17,"5.1","3.6"
2018,12,31,"2018_12_31",18,"6.1","3.1"
2018,12,31,"2018_12_31",19,"6.1","2.6"
2018,12,31,"2018_12_31",2,"3","5"
2018,12,31,"2018_12_31",20,"6.1","2.2"
2018,12,31,"2018_12_31",21,"5.6","2.3"
2018,12,31,"2018_12_31",22,"5.1","2.5"
2018,12,31,"2018_12_31",23,"4.6","2.3"
2018,12,31,"2018_12_31",3,"2.5","5"
2018,12,31,"2018_12_31",4,"3","4.9"
2018,12,31,"2018_12_31",5,"3","4.9"
2018,12,31,"2018_12_31",6,"4.6","4.9"
2018,12,31,"2018_12_31",7,"3.6","4.9"
2018,12,31,"2018_12_31",8,"5.6","4.9"
2018,12,31,"2018_12_31",9,"5.1","5.5"
2018,12,4,"2018_12_04",0,"1.5","3.5"
2018,12,4,"2018_12_04",1,"3.6","3.4"
2018,12,4,"2018_12_04",10,"1.5","2.7"
2018,12,4,"2018_12_04",11,"1.5","2.7"
2018,12,4,"2018_12_04",12,"2","2.7"
2018,12,4,"2018_12_04",13,"1","2.9"
2018,12,4,"2018_12_04",14,"4.1","2.8"
